day_reordered,temp,dewp,prcp,fog,NUM_COLLISIONS,NUM_COLLISIONS_norm
6,73.7,72.5,0,0,722,0.6779342723004694
6,71.7,71,0,1,720,0.676056338028169
6,74.9,73.5,0,1,709,0.6657276995305165
6,67.2,65.9,0,1,741,0.6957746478873239
6,39.6,36.3,0.79,0,633,0.5943661971830986
6,36.5,28.1,0,0,689,0.6469483568075117
6,66.3,62.6,0.11,0,672,0.6309859154929578
6,40.8,40.8,0.35,1,645,0.6056338028169014
6,34.6,28.2,0.62,0,616,0.5784037558685446
6,34,18.9,0,0,1065,1
6,52.1,38.7,0,0,631,0.5924882629107981
6,46.7,41,0,0,619,0.5812206572769953
6,38.5,38,0,0,696,0.6535211267605634
6,32.4,29.5,0.04,0,634,0.5953051643192488
6,63.7,57.9,0.01,0,659,0.6187793427230047
6,42.8,38.5,0,0,610,0.5727699530516432
6,43.1,38.6,0.03,1,550,0.5164319248826291
6,58,54.7,0,0,696,0.6535211267605634
6,34.9,20.5,0,0,681,0.6394366197183099
6,30.9,18.7,0,0,686,0.644131455399061
6,67.9,57.5,0,0,739,0.6938967136150235
6,77.2,71.4,0,0,647,0.6075117370892019
6,41.3,29,0,0,646,0.6065727699530516
6,51.5,48,0,0,693,0.6507042253521127
6,51.1,46.4,0.02,0,668,0.6951092611862643
6,48.9,43.7,0,0,745,0.7752341311134235
6,59.7,55.3,1.26,0,683,0.7107180020811654
6,53.5,47.1,0.11,1,623,0.6482830385015609
6,50.4,43.6,0,0,797,0.8293444328824141
6,39.4,35.5,0.18,0,452,0.4703433922996878
6,59.8,51.9,0,0,666,0.6930280957336108
6,27.6,-1.5,0,0,582,0.6056191467221644
6,31.8,15.1,0,0,395,0.41103017689906346
6,37.1,27.6,0,0,653,0.6795005202913632
6,38.1,21.9,0.25,0,586,0.6097814776274714
6,64.1,62.6,0.13,0,737,0.692018779342723
6,50,48.9,0.81,1,729,0.6845070422535211
6,55.1,54.6,0,1,698,0.6553990610328638
6,41.6,40.3,0,0,613,0.5755868544600939
6,41.8,40.6,0.02,0,706,0.6629107981220658
6,63.4,61.5,0.09,1,815,0.7652582159624414
6,24.9,4.8,0,0,412,0.38685446009389673
6,38.3,34.7,0,0,594,0.5577464788732395
6,49.8,41.1,0,1,696,0.599483204134367
6,24.7,11.2,0,0,571,0.491817398794143
6,66.7,64.4,0.01,1,670,0.5770887166236004
6,50.3,48.3,0.35,1,650,0.5598621877691645
6,69.4,66.1,0.01,1,584,0.5030146425495263
6,31.1,22.4,0,0,603,0.5193798449612403
6,49.6,28.7,0.12,0,586,0.5047372954349698
6,60,57.2,0.01,1,569,0.4900947459086994
6,40.8,33.7,0.05,0,669,0.5762273901808785
6,37.5,23.8,0.67,0,508,0.43755383290267014
6,53.1,49.3,0.88,1,303,0.26098191214470284
6,43.1,28,0.01,0,606,0.5219638242894057
6,69.4,60.8,0,0,727,0.6261843238587425
6,28.4,8.6,0,0,538,0.46339362618432384
6,36.8,32.9,0.24,1,597,0.7434620174346201
6,74.3,70.3,0,1,618,0.7696139476961394
6,39.1,37.9,0.33,0,588,0.7322540473225405
6,49.4,46.5,0.01,1,668,0.8318804483188045
6,46.5,44.7,0,0,592,0.7372353673723536
6,43.7,38.7,0,0,540,0.6724782067247821
6,73.3,69.8,0,0,646,0.8044831880448319
6,35.5,19.5,0.03,0,664,0.8268991282689913
6,55.5,45.3,0.24,0,613,0.763387297633873
6,52.9,50.7,0.06,1,688,0.6886886886886887
6,60.1,59.6,1.86,0,658,0.6586586586586587
6,52.7,45.2,0.01,0,660,0.6606606606606606
6,63.9,63.8,2.35,0,535,0.5355355355355356
6,36.1,28.8,0.63,1,652,0.6526526526526526
6,38.7,30.1,0.28,0,469,0.4694694694694695
6,37.7,24.2,0,0,586,0.5865865865865866
6,36.4,19.7,0,0,552,0.5525525525525525
6,47.5,44.1,0.09,1,632,0.6326326326326326
6,41.9,38.5,0,1,713,0.7137137137137137
6,70.8,69.6,0,1,759,0.7597597597597597
6,40,25.9,0.15,0,639,0.6396396396396397
6,60.1,54.1,0,0,911,0.9119119119119119
6,26.4,1.5,0,0,703,0.7037037037037037
6,46.6,43.4,0,0,811,0.8118118118118118
6,49.5,42,0,0,686,0.6866866866866866
6,32.4,19.7,0,0,742,0.7427427427427428
6,59.7,58.3,0,0,766,0.7667667667667668
6,57.1,49.2,0.09,0,603,0.6036036036036037
6,28.9,14.7,0.01,0,597,0.6846330275229358
6,65.2,56.3,0,0,689,0.7901376146788991
6,72.2,69,0,0,709,0.8130733944954128
6,40.5,29.9,0,0,542,0.6215596330275229
6,29.9,11.8,0.14,0,625,0.716743119266055
6,49.4,40.5,0,0,706,0.8096330275229358
6,37.3,29.4,0,0,542,0.6215596330275229
6,60.4,54.3,0,1,662,0.7591743119266054
6,71.5,65.7,0,0,635,0.7282110091743119
6,55.7,53.8,0.01,1,654,0.6546546546546547
6,40.7,36.9,0.1,0,610,0.6106106106106106
6,67.8,66,0,1,650,0.6506506506506506
6,48.3,39.9,0.1,0,702,0.7027027027027027
6,43.4,28.1,0.02,0,693,0.6936936936936937
6,57.2,45.8,0,0,771,0.7717717717717718
6,61.8,59.2,0,0,610,0.6106106106106106
6,68.9,63.6,0,1,761,0.8727064220183486
6,65.7,53.9,0,0,742,0.8509174311926605
6,46.5,36.4,0,0,831,0.9529816513761468
6,51,44.6,0,0,652,0.7477064220183486
6,58.8,56.2,0,1,689,0.7901376146788991
6,59.6,56.6,0,0,757,0.8681192660550459
6,59.7,55.3,0,0,491,0.42291128337639966
6,59.9,56.3,1.08,0,558,0.4806201550387597
6,57.8,51.8,0,0,659,0.5676141257536607
6,41.6,28.9,0,0,645,0.5555555555555556
6,32.2,27.9,0.6,1,545,0.4694229112833764
6,39.6,32.2,0.19,0,556,0.4788975021533161
6,74.5,70,0,0,665,0.6919875130072841
6,28,19.6,0,1,539,0.5608740894901144
6,13.1,-2.4,0,0,573,0.5962539021852237
6,48.1,38.3,0,0,640,0.6659729448491155
6,45.5,43.9,0.52,0,626,0.7178899082568807
6,51,47.1,0.18,1,663,0.7603211009174312
6,45.1,38.1,0,0,635,0.7282110091743119
6,68.7,66.7,0,1,603,0.6915137614678899
6,55.7,53.5,0.01,1,683,0.783256880733945
6,57.3,50.9,0,0,764,0.8761467889908257
6,42.7,35.1,0.02,0,635,0.7282110091743119
6,36,23.1,0,0,592,0.6788990825688074
6,73.6,71.8,0.05,1,672,0.7706422018348624
6,59.9,46.7,0.01,0,686,0.786697247706422
6,67.2,57.8,0,0,660,0.7568807339449541
6,67.4,67.2,0,1,728,0.7287287287287287
6,44,41.7,0,1,581,0.5815815815815816
6,63.7,62.6,0,0,657,0.6576576576576577
6,47.8,36.9,0,0,653,0.6536536536536537
6,15.3,-1.4,0,0,609,0.6096096096096096
6,49.8,38.5,0,0,590,0.5905905905905906
6,61.7,59.9,0,0,611,0.6116116116116116
6,67.1,65.1,2.88,1,790,0.7907907907907908
6,38.1,33.3,0.01,1,507,0.5075075075075075
6,65.8,59.4,0,0,845,0.8458458458458459
6,51.5,34.8,0,0,701,0.7017017017017017
6,67.5,66,0,1,713,0.7137137137137137
6,28.5,11.1,0,0,839,0.8398398398398398
6,43.2,34,0,0,663,0.6636636636636637
6,68,60.8,0,0,639,0.6396396396396397
6,58.9,56.1,0,0,746,0.7467467467467468
6,66.2,60.6,0.11,0,618,0.6186186186186187
6,71.4,71,0,1,620,0.772104607721046
6,54.5,51.8,0.72,0,615,0.7658779576587795
6,58.2,50,0.86,0,608,0.7571606475716065
6,51.4,42.7,0,0,669,0.8331257783312578
6,15.7,1.9,0,0,601,0.7484433374844334
6,47.7,34.1,0,0,593,0.7384806973848069
6,69.5,61.4,0,0,605,0.7534246575342466
6,52.5,45.6,0,0,722,0.8991282689912827
6,69.6,66.7,0.04,1,539,0.46425495262704564
6,26.3,14,0,0,558,0.4806201550387597
6,61.1,47.4,0,0,650,0.5598621877691645
6,70.4,63.7,0.01,1,587,0.5055986218776917
6,40.8,39.3,0,0,521,0.4487510766580534
6,41.7,37.6,0.4,1,628,0.540913006029285
6,52,43.4,0,0,596,0.5133505598621878
6,67.7,62.9,0.01,0,626,0.5391903531438416
6,67.3,61.5,0,0,675,0.5813953488372093
6,41.8,36.7,1.86,0,378,0.32558139534883723
6,23.5,8.3,0,0,561,0.48320413436692505
6,65,63.4,0.05,0,602,0.5185185185185185
6,64.4,60.3,0,0,619,0.533161068044789
6,60.8,45.9,0.39,0,499,0.429801894918174
6,53.6,48.7,0.02,0,652,0.5615848406546081
6,56.1,45,0,0,626,0.5391903531438416
6,67.8,60.8,0.02,0,625,0.5383290267011197
6,59.5,57,0.1,0,639,0.5503875968992248
6,71,62.4,0.01,1,618,0.5322997416020672
6,30.4,24.5,0.56,0,569,0.4900947459086994
6,67.1,60.6,0.01,0,567,0.4883720930232558
6,45.7,32.6,0.03,0,635,0.5469422911283376
6,50.3,46.2,0,1,593,0.5107665805340224
6,69.3,60.6,0,0,585,0.5038759689922481
6,40.9,30.9,0,0,592,0.5099052540913006
6,37,32,0,1,447,0.3850129198966408
6,61,53,0,0,563,0.48492678725236865
6,69.1,67.3,0,1,740,0.6373815676141258
6,22,5.8,0.01,0,657,0.5658914728682171
6,52,42.7,0.01,0,663,0.5710594315245479
6,16.5,5.1,0,0,612,0.5271317829457365
6,42.4,32.2,0,0,621,0.5348837209302325
6,68.6,64.8,0,0,560,0.6973848069738481
6,71,68.2,99.99,0,592,0.7372353673723536
6,66.6,63.7,0,1,394,0.49066002490660027
6,47.2,41,0.09,0,374,0.4657534246575342
6,34.9,21.2,0.01,0,580,0.7222914072229141
6,35,24.6,0,0,545,0.6787048567870486
6,22.1,1.6,0,0,556,0.6924034869240349
6,57.3,45.7,0.02,0,605,0.7534246575342466
6,40.3,24,0,0,537,0.6687422166874222
6,40.7,32.6,0,0,624,0.7770859277708593
6,60.9,56.2,0.26,0,685,0.790080738177624
6,57.7,50.1,0.02,0,559,0.6447520184544406
6,75.6,69.6,0,0,636,0.7335640138408305
6,39,26.7,0,0,628,0.7243367935409458
6,30.6,14.1,0.03,0,498,0.5743944636678201
6,69.8,68,0.02,1,438,0.5051903114186851
6,49.9,42,0,0,585,0.6747404844290658
6,62.4,54.6,0,0,536,0.6182237600922722
6,36.6,29.3,0.11,0,631,0.7277970011534025
6,42.5,34.5,0.02,0,549,0.6332179930795848
6,49.6,39,0,0,694,0.7958715596330275
6,71.7,66.5,0,0,659,0.7557339449541285
6,55.2,45.5,0,0,744,0.8532110091743119
6,64.2,57.8,0,0,715,0.819954128440367
6,30.9,10.8,0,0,666,0.7637614678899083
6,49.6,43.8,0,0,629,0.7213302752293578
6,42.2,34.3,0,0,428,0.4908256880733945
6,68.5,66.8,0.01,1,717,0.8222477064220184
6,48.6,43,0,0,707,0.8107798165137615
6,71.5,67,0,0,675,0.7740825688073395
6,47.7,34.1,0,0,489,0.5607798165137615
6,69.3,65.6,0,1,744,0.7741935483870968
6,61.5,54.2,0,0,619,0.644120707596254
6,46.4,28.5,0,0,560,0.5827263267429761
6,68.7,57.9,0,0,670,0.6971904266389178
6,29.2,20.9,0,0,519,0.5400624349635796
6,52.2,42.8,0.01,0,552,0.5744016649323621
6,73.5,59.6,0,0,630,0.6555671175858481
6,62.4,57.6,0,0,682,0.7096774193548387
6,54.8,41.1,0,0,615,0.6399583766909469
6,57.1,42,0,0,683,0.7107180020811654
6,50.1,41.2,0,0,383,0.39854318418314255
6,68.7,62.5,0,0,603,0.627471383975026
6,63.2,60.9,0.54,1,767,0.7981269510926119
6,35.8,33.6,0.03,0,548,0.5702393340270552
6,61,59.3,0.12,1,697,0.8679950186799502
6,56.7,53.8,0.02,1,634,0.7895392278953923
6,26,18.6,0.04,0,699,0.8704856787048568
6,74.6,72.8,0,1,587,0.7310087173100872
6,65.4,63.4,0.32,1,689,0.8580323785803238
6,43.3,36.2,0.09,0,647,0.8057285180572852
6,39.4,32.9,0,0,504,0.6276463262764632
6,36.3,27.9,0,0,644,0.8019925280199253
6,67.7,60.6,99.99,0,628,0.7820672478206725
6,53.3,47.6,0,0,642,0.7995018679950187
6,44.5,26,0.19,0,660,0.821917808219178
6,39,33.6,0,0,611,0.7608966376089664
6,53.8,51.1,0.05,1,742,0.7427427427427428
6,69.4,66.3,0.07,1,740,0.7407407407407407
6,74.7,70.6,0,1,774,0.7747747747747747
6,65.6,62.6,0,0,767,0.7677677677677678
6,70,60.2,0,0,631,0.6316316316316316
6,45.9,34.3,0.09,0,665,0.6656656656656657
6,28.2,20.4,0,0,883,0.8838838838838838
6,47.8,45.5,0.42,0,646,0.6466466466466466
6,44.3,39.9,0.02,0,563,0.5635635635635635
6,73.4,69.4,0,1,600,0.6243496357960457
6,72.3,60.6,0,0,614,0.6389177939646202
6,74.2,70.7,0,0,717,0.7460978147762747
6,60.5,55.7,0,1,666,0.6930280957336108
6,54,39.9,0,0,654,0.6805411030176899
6,55.9,42.3,0,0,684,0.7117585848074922
6,32.7,30.2,0.31,1,830,0.8636836628511967
6,52.5,49,0.17,0,637,0.6628511966701353
6,42.6,39.7,0.02,1,525,0.54630593132154
6,56.8,46.4,0,0,516,0.5951557093425606
6,38.3,29.9,0,0,508,0.5859284890426759
6,67.2,52.7,0,0,599,0.6908881199538639
6,67.8,64,0,0,549,0.6332179930795848
6,14.3,-1.9,0,0,554,0.6389850057670127
6,70.5,68.9,0.01,1,578,0.6666666666666666
6,71.8,69.7,0.01,0,550,0.6343713956170703
6,38.3,35.2,0.8,0,535,0.6170703575547867
6,68.9,64.7,0.01,0,643,0.7416378316032295
6,33.3,26.8,0,0,428,0.4936562860438293
6,37,25.3,0.49,0,557,0.6424452133794695
6,67.7,62.8,0.4,0,507,0.5847750865051903
6,29.4,13.4,0,0,526,0.6066897347174164
6,42.8,27.4,0,0,620,0.7151095732410612
6,57.2,53.6,0.01,1,602,0.6943483275663207
6,54.8,50.9,0,0,615,0.7093425605536332
6,43.4,40.5,0,1,573,0.6608996539792388
6,65.8,56.3,0,0,590,0.6805074971164936
6,46.5,37.3,0,0,553,0.6378316032295271
6,46.2,41,0.06,1,517,0.5963091118800461
6,43.5,30.4,0,0,555,0.6401384083044983
6,67.4,62.1,0,0,493,0.5686274509803921
6,60.6,53.1,0.1,0,681,0.7854671280276817
6,59.4,57.4,0.01,0,574,0.6620530565167243
6,40.1,28.4,1.86,0,429,0.49480968858131485
6,39.4,34.6,0.47,1,491,0.566320645905421
6,39.1,27.5,0,0,607,0.7001153402537486
6,50.9,44.8,99.99,0,630,0.7224770642201835
6,63,59.4,0,1,643,0.7373853211009175
6,60,54.9,0.01,0,624,0.7155963302752294
6,29.8,14,0.01,1,749,0.8589449541284404
6,69.1,65.9,0,0,741,0.8497706422018348
6,70.4,63.4,0,0,731,0.838302752293578
6,64.5,53.4,0,0,757,0.8681192660550459
6,51.6,49.4,0.75,1,609,0.698394495412844
6,38.9,32.3,0,0,700,0.8027522935779816
6,35,24.4,0.09,0,681,0.7809633027522935
6,45.4,42.5,0.01,0,612,0.7018348623853211
6,53.4,49.7,0.1,1,734,0.841743119266055
6,31.5,21.3,0.01,0,622,0.713302752293578
6,53.9,44.5,0.05,0,694,0.7958715596330275
6,44,32.4,0,0,674,0.7729357798165137
6,62,59.9,0.61,1,744,0.9265255292652553
6,66.8,65.7,0,1,658,0.8194271481942715
6,61.4,60.1,0.13,1,734,0.9140722291407223
6,62.5,60.2,0.7,0,616,0.7671232876712328
6,51.3,48.8,0.42,1,625,0.7783312577833126
6,55.3,47.3,0.09,0,690,0.8592777085927771
6,64.7,61.4,0,0,645,0.8032378580323786
6,47.7,40.9,0.02,0,518,0.6450809464508095
6,29.4,15,0,0,586,0.7297633872976339
6,46.5,41.8,0,0,527,0.5483870967741935
6,57.7,55.8,0.81,1,603,0.627471383975026
6,73.8,71.2,99.99,1,716,0.745057232049948
6,46.9,37.6,0.13,0,612,0.6368366285119667
6,71.1,65.8,0,1,714,0.7429760665972945
6,69.1,61.2,0,0,567,0.5900104058272633
6,34.1,28.9,0,1,569,0.5920915712799167
6,35.5,30.5,0.13,0,508,0.5286160249739854
6,67.3,57.3,0,0,686,0.7138397502601457
6,27,19.7,0,0,515,0.5359001040582726
6,31,23.6,0,0,526,0.5473465140478668
6,58.9,55.9,0,1,690,0.7180020811654526
6,64.6,59.7,0,0,666,0.6930280957336108
6,59.1,47.7,0,0,615,0.6399583766909469
6,71.9,60.8,0,0,623,0.6482830385015609
6,76.2,72.4,0,0,736,0.6910798122065728
6,28,12.4,0,0,602,0.5652582159624413
6,45.6,23.6,0,0,735,0.6901408450704225
6,54.1,54.1,0.32,1,732,0.6873239436619718
6,56.3,49.7,0.11,0,770,0.7230046948356808
6,58.4,52.6,0,0,559,0.6447520184544406
6,58.6,51,0,0,605,0.6978085351787774
6,65.5,64,0,1,598,0.6897347174163783
6,60.8,52.4,0,0,535,0.6170703575547867
6,46.5,40.3,0.02,1,592,0.6828143021914648
6,61.5,57.6,0,1,735,0.8477508650519031
6,57.8,55.7,0.01,0,646,0.7450980392156863
6,48.4,34.5,0.36,0,632,0.7289504036908881
6,21.8,7.8,0,0,549,0.6332179930795848
6,41.4,38.9,0.32,1,517,0.5963091118800461
6,65.7,63.7,0,1,572,0.6597462514417531
6,70.2,67.6,0,0,695,0.8016147635524798
6,50.8,45.1,0.01,0,583,0.6724336793540946
6,39,18.8,0,0,566,0.65282583621683965
6,28.1,11.3,0,0,648,0.7474048442906575
7,63.1,60.6,1.46,0,830,0.7793427230046949
7,58.6,58.4,0.13,1,751,0.7051643192488263
7,68,66,0.96,1,845,0.7934272300469484
7,41.8,36.7,0,0,681,0.6394366197183099
7,23,13.8,2.14,0,700,0.6572769953051644
7,48.3,37.1,0,0,867,0.8140845070422535
7,71.1,64.3,0.01,0,671,0.6300469483568075
7,37.5,31.9,0.07,0,732,0.6873239436619718
7,61.1,56.4,0.11,1,728,0.6835680751173709
7,45.3,45.2,0.35,0,884,0.8300469483568075
7,44.8,44.6,0.14,1,582,0.5464788732394367
7,70.6,70.1,0,1,753,0.7070422535211267
7,42.8,39.1,1.16,0,720,0.676056338028169
7,64.9,60.7,0.01,1,684,0.6422535211267606
7,43.7,43.7,0,1,704,0.6610328638497652
7,34.2,30.8,0.07,0,617,0.5793427230046948
7,38,25.2,0,0,515,0.4835680751173709
7,48.8,46.9,0.03,1,690,0.647887323943662
7,59,54,0,0,728,0.6835680751173709
7,38,22.5,0,0,705,0.6619718309859155
7,76.9,68.4,0.04,0,707,0.6638497652582159
7,28.3,17.3,0.08,0,583,0.5474178403755868
7,49.2,33.4,0,0,787,0.7389671361502348
7,60.5,58.5,0.1,0,712,0.6685446009389672
7,73.7,72.6,0,1,749,0.7032863849765258
7,52.2,49.1,0.17,1,616,0.5784037558685446
7,56.5,53.6,0,1,799,0.7502347417840376
7,56.8,48.7,0,1,805,0.755868544600939
7,35.5,28.2,0.01,1,751,0.7051643192488263
7,38.4,30.1,0,0,743,0.6976525821596244
7,64.3,56.7,0,0,700,0.6572769953051644
7,64.9,57.6,0,0,659,0.6857440166493236
7,67,60.2,0,1,451,0.46930280957336107
7,56.2,43,0.01,0,742,0.7721123829344433
7,40.4,21.5,0,0,442,0.4599375650364204
7,50.4,49.1,0.01,1,782,0.7342723004694836
7,54.8,51.9,0,1,757,0.7107981220657277
7,37.5,32.5,0.03,0,548,0.5145539906103287
7,62.2,57,0,0,796,0.7474178403755869
7,47.7,45.3,0.02,1,755,0.7089201877934272
7,67.1,61.5,0,0,681,0.6394366197183099
7,60.6,54.6,0,0,715,0.6713615023474179
7,39.8,25.4,0,0,747,0.7014084507042253
7,64.8,55.1,0,0,726,0.6816901408450704
7,51.9,44.7,0.21,1,698,0.6012058570198106
7,38.6,35.8,0,1,589,0.5073212747631353
7,59,44,0,0,541,0.46597760551248923
7,58.5,54,0.01,0,719,0.6192937123169682
7,42.2,40,0.26,1,545,0.4694229112833764
7,29.4,20.9,0,0,533,0.4590869939707149
7,44.8,33.5,0.2,0,446,0.384151593453919
7,69.6,59.4,0.04,0,625,0.5383290267011197
7,40.6,39.4,0.02,1,661,0.8231631382316313
7,59.3,52.2,0.01,1,728,0.9066002490660025
7,48.4,43.5,0,0,660,0.821917808219178
7,59.3,55,99.99,0,591,0.7359900373599004
7,45.3,42.3,0,1,673,0.838107098381071
7,59.8,55.3,0.22,0,734,0.9140722291407223
7,27.2,10.7,0,0,652,0.8119551681195517
7,39.8,36,0,0,616,0.7671232876712328
7,55.4,52.9,0.1,1,776,0.7767767767767768
7,67.9,67.7,0.02,1,827,0.8278278278278278
7,58.7,58.5,0,1,776,0.7767767767767768
7,53.1,51,0,1,857,0.8578578578578578
7,31.7,25.8,0.03,1,600,0.6006006006006006
7,13.7,5.4,0,0,598,0.5985985985985987
7,47.5,44.3,0,1,657,0.6576576576576577
7,30.9,14,0,0,609,0.6096096096096096
7,62.7,50,0,0,681,0.6816816816816816
7,75.6,69.6,0,1,733,0.7337337337337337
7,47.8,42.6,0.12,1,694,0.6946946946946947
7,33,13.4,0,0,756,0.7567567567567568
7,41,26.6,0,0,682,0.6826826826826827
7,31.8,17.3,0,0,680,0.6806806806806807
7,61.3,61.3,3.17,0,614,0.6146146146146146
7,67.6,65.8,0,1,655,0.6556556556556556
7,66.9,63.7,0,0,747,0.7477477477477478
7,40.8,30.7,0,0,502,0.5025025025025025
7,21,9.1,1.26,1,708,0.7087087087087087
7,35.3,21.9,0,0,654,0.6546546546546547
7,64.9,64.2,0.18,1,649,0.6496496496496497
7,54.1,43.5,0.26,0,759,0.7597597597597597
7,51.8,46.3,0.78,0,798,0.9151376146788991
7,70.7,67.9,0,1,798,0.9151376146788991
7,49.7,43.2,0.44,0,696,0.7981651376146789
7,50.9,44.1,0,0,776,0.8899082568807339
7,39,28.8,0,0,692,0.7935779816513762
7,55.5,51.7,0,1,766,0.8784403669724771
7,67.7,66.7,0,1,758,0.7587587587587588
7,35.5,26.4,0,1,612,0.6126126126126126
7,64.9,63.4,0,1,793,0.7937937937937938
7,42.1,29.8,0.1,0,583,0.5835835835835835
7,37.6,30.7,0,0,753,0.7537537537537538
7,39.9,32.5,0,0,605,0.6056056056056056
7,56.4,49.4,0.01,0,658,0.6586586586586587
7,59.6,48.5,0.2,0,757,0.7577577577577578
7,43.8,33.2,0.55,0,814,0.8148148148148148
7,54.8,52.5,0.01,1,702,0.805045871559633
7,41.2,28,0.43,0,393,0.4506880733944954
7,55.4,48.4,0,1,741,0.8497706422018348
7,48.5,43.5,0.93,0,728,0.8348623853211009
7,66.9,63.6,0,1,752,0.8623853211009175
7,65.7,64.2,0.32,1,612,0.7018348623853211
7,60.1,54.5,0.01,0,872,1
7,46.8,42.9,0.15,1,672,0.7706422018348624
7,66.3,62.1,0,1,812,0.9311926605504587
7,58.4,55.9,0,0,710,0.8142201834862385
7,65.3,60.4,0,1,700,0.8027522935779816
7,40.2,23.9,0.04,0,476,0.5458715596330275
7,74.4,65.7,0,0,707,0.8107798165137615
7,47,37,0,0,644,0.7385321100917431
7,63.2,59.7,1.04,0,648,0.5581395348837209
7,51.5,44.5,0,1,584,0.5030146425495263
7,33.7,26.7,0,0,560,0.48234280792420325
7,69.1,62.4,0.03,1,642,0.5529715762273901
7,28.1,15.7,0,0,675,0.5813953488372093
7,57.2,42.7,0,0,648,0.5581395348837209
7,48,40.6,0,0,609,0.524547803617571
7,25.4,9,0.03,0,585,0.5038759689922481
7,36.8,15.4,0,0,677,0.5831180017226529
7,39.3,28.2,0,0,589,0.5073212747631353
7,56.1,52.9,0.37,1,321,0.3340270551508845
7,70.6,65.2,0,1,643,0.6690946930280958
7,43.9,41.7,0.01,1,486,0.5057232049947971
7,76.7,68.5,0,0,753,0.7835587929240374
7,52.2,50,0,1,694,0.7221644120707597
7,21.8,11,0.04,0,757,0.7877211238293444
7,43.8,37.2,0,0,642,0.668054110301769
7,58.9,52.7,0,0,764,0.7950052029136316
7,22.7,12.6,0.01,0,939,0.9771071800208116
7,71.4,59.5,0,0,609,0.6337148803329865
7,56,53.3,1.07,0,798,0.8303850156087409
7,35.2,22.5,0,0,751,0.7814776274713839
7,69.2,63.2,0.05,0,697,0.7993119266055045
7,19.3,4.2,0,0,628,0.7201834862385321
7,36.5,25.6,0,0,722,0.8279816513761468
7,56.4,47.9,0,0,782,0.8967889908256881
7,64.6,62.1,0.01,1,851,0.9759174311926605
7,53.6,44.3,0,0,777,0.8910550458715596
7,55.6,49.7,0,1,754,0.8646788990825688
7,55.9,45.7,0,0,767,0.8795871559633027
7,36.6,19.2,0,0,701,0.8038990825688074
7,46.4,28.4,0,0,733,0.8405963302752294
7,45.7,43.4,0.03,0,690,0.6906906906906907
7,66,66,0,1,674,0.6746746746746747
7,69.2,66.9,0.02,0,685,0.6856856856856857
7,66.6,65.6,0,0,612,0.6126126126126126
7,58.2,48.2,0,1,737,0.7377377377377378
7,59.8,52.9,0,0,657,0.6576576576576577
7,33.2,8.8,0,0,745,0.7457457457457457
7,44.6,33.5,0.05,0,724,0.7247247247247247
7,62,54.1,0,0,823,0.8238238238238238
7,59.6,54.5,0,0,974,0.974974974974975
7,65.4,60.5,0.55,0,740,0.7407407407407407
7,63.2,61.5,0.01,1,771,0.9601494396014943
7,66.1,64.7,0,1,542,0.6749688667496887
7,42.3,39.4,0.75,0,718,0.8941469489414695
7,69.2,67.7,99.99,1,666,0.8293897882938979
7,57.4,51.3,0.08,0,708,0.8816936488169365
7,48.1,43.4,0.01,0,633,0.788293897882939
7,55.5,53.4,2.71,0,606,0.7546699875466999
7,66.8,62.9,0,1,753,0.937733499377335
7,49.3,42,0,0,621,0.7733499377334994
7,43.8,35.3,0,0,688,0.8567870485678705
7,67.1,58.9,0,1,650,0.8094645080946451
7,52.3,49.6,0,0,726,0.9041095890410958
7,26.7,18.2,0,0,711,0.8854296388542964
7,38.3,26.1,0.2,0,546,0.6799501867995019
7,64.6,48.8,0.08,0,765,0.6589147286821705
7,61.3,54.4,2.21,0,743,0.6399655469422911
7,63.9,53.8,0.13,0,660,0.5684754521963824
7,67.2,53.4,0.03,0,631,0.5434969853574505
7,37,30.9,0.05,0,444,0.38242894056847543
7,14.8,-0.5,0,0,705,0.6072351421188631
7,70.3,67.2,0.01,1,647,0.5572782084409992
7,67.5,62.9,0.01,0,667,0.5745047372954349
7,54.9,48.6,0.02,0,660,0.5684754521963824
7,52.5,46.7,0.85,0,641,0.5521102497846684
7,67.1,58.8,0,0,730,0.6287683031869078
7,63.1,59.1,1.99,0,643,0.553832902670112
7,66.8,59.2,0.01,0,522,0.4496124031007752
7,24.2,20.2,0.15,1,423,0.3643410852713178
7,54.3,51.1,0.16,0,669,0.5762273901808785
7,69.9,68.2,0,1,360,0.31007751937984496
7,43.7,34.9,0.22,0,654,0.5633074935400517
7,58.3,52.8,0,0,700,0.602928509905254
7,51.3,43.6,0,0,668,0.5753660637381568
7,40,30.2,0,0,622,0.5357450473729544
7,49.7,42.2,0,0,650,0.5598621877691645
7,20.3,0.3,0,0,655,0.5641688199827735
7,67.4,60.8,0,0,653,0.5624461670973299
7,37,27.8,0.04,0,687,0.5917312661498708
7,61.7,58.6,0.02,1,708,0.6098191214470284
7,40.4,32,0,0,496,0.4272179155900086
7,63.9,60,0.01,1,568,0.4892334194659776
7,40.2,35.7,1.41,1,792,0.6821705426356589
7,37.3,26.2,0,0,652,0.5615848406546081
7,28.8,22.6,0,0,667,0.5745047372954349
7,39.3,27.7,0,0,673,0.5796726959517657
7,49,32.3,0,0,617,0.5314384151593454
7,41.2,35.6,0,0,530,0.45650301464254955
7,66.3,57.6,0.19,0,601,0.5176571920757967
7,61.7,57.5,0.87,1,749,0.9327521793275217
7,47.3,44.1,0,1,651,0.8107098381070984
