"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","prcp","fog","NUM_COLLISIONS","NUM_COLLISIONS_norm"
"1277",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,57.3,45.7,0.02,0,605,0.558035714285714
"1278",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,40.3,24,0,0,537,0.40625
"1279",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,40.7,32.6,0,0,624,0.600446428571429
"1280",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,60.9,56.2,0.26,0,685,0.816831683168317
"1281",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,57.7,50.1,0.02,0,559,0.504950495049505
"1282",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,75.6,69.6,0,0,636,0.695544554455445
"1283",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,39,26.7,0,0,628,0.675742574257426
"1284",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,30.6,14.1,0.03,0,498,0.353960396039604
"1285",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,69.8,68,0.02,1,438,0.205445544554455
"1286",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,49.9,42,0,0,585,0.569306930693069
"1287",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,62.4,54.6,0,0,536,0.448019801980198
"1288",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,36.6,29.3,0.11,0,631,0.683168316831683
"1289",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,42.5,34.5,0.02,0,549,0.48019801980198
"1290",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,49.6,39,0,0,694,0.632231404958678
"1291",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,71.7,66.5,0,0,659,0.559917355371901
"1292",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,55.2,45.5,0,0,744,0.735537190082645
"1293",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,64.2,57.8,0,0,715,0.675619834710744
"1294",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,30.9,10.8,0,0,666,0.574380165289256
"1295",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,49.6,43.8,0,0,629,0.497933884297521
"1296",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,42.2,34.3,0,0,428,0.0826446280991736
"1297",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,68.5,66.8,0.01,1,717,0.679752066115702
"1298",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,48.6,43,0,0,707,0.659090909090909
"1299",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,71.5,67,0,0,675,0.59297520661157
"1300",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,47.7,34.1,0,0,489,0.208677685950413
"1301",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,69.3,65.6,0,1,744,0.824130879345603
"1302",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,61.5,54.2,0,0,619,0.568507157464213
"1303",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,46.4,28.5,0,0,560,0.447852760736196
"1304",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,68.7,57.9,0,0,670,0.67280163599182
"1305",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,29.2,20.9,0,0,519,0.3640081799591
"1306",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,52.2,42.8,0.01,0,552,0.431492842535787
"1307",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,73.5,59.6,0,0,630,0.591002044989775
